CMBO,SSO,SSA,WHO,SMO,HYBRID
-0.706687908,0.706466137,-0.150446418,0.068650863,-0.008109519,-0.697590889
0.990761516,-0.836891945,0.104684853,0.786752096,-0.00105077,-0.959405847
0.632128295,0.200598224,-0.152925751,-0.514657933,-0.002629018,-0.317268538
-0.925767125,0.186757797,0.059155554,0.799852122,0.001456917,-0.62347675
-0.409596733,-0.520559842,-0.047078936,-0.778526221,0.000954694,-0.980917693
0.701517997,-0.099391728,-0.162586692,-0.847257495,-0.011142365,0.258781724
0.449834488,0.173786446,-0.141271391,-0.824519473,0.006805584,-1
0.575923488,0.102137983,-0.137087912,-0.977043164,-0.002773797,0.082290902
0.419544028,-0.900487386,0.056256537,0.546464337,-0.000457876,-0.461297892
0.918944742,-0.035610673,-0.04384664,0.064821068,-0.00821088,-0.932996977
-0.743087753,-0.8006102,-0.098571592,0.047515597,0.006062748,-0.656535576
0.076521802,0.660990918,-0.027467961,0.21652466,0.004290521,0.34292819
-0.916903099,-0.899803256,-0.058693588,0.23763563,-0.006981935,0.139108632
0.76297972,-0.31503229,0.076387813,0.352937184,0.002606039,0.260184757
0.835280834,0.32559975,-0.039552714,-0.766398688,0.00034466,-0.80160889
-0.577946176,0.672761354,-0.113657308,0.324284558,0.007261933,0.137708599
0.725618389,0.63575217,-0.118800341,0.318325522,0.007938592,-0.667945472
0.429840742,0.050902165,0.050430734,-0.770634464,-0.000815774,-0.724754699
-0.251313175,-0.277966047,0.022327891,0.28836766,-0.001457556,-0.612193306
0.97648611,-0.871143346,-0.035064063,-0.65755606,-0.001974138,-0.033544369
-0.758030569,0.87978404,-0.047260037,-0.623947821,-0.009227676,0.687288155
0.210893158,-0.102007533,0.007223868,0.030469939,0.002647023,-0.247617457
-0.38301467,0.559592661,-0.108166172,0.104424102,-0.007056514,-0.363272665
-0.208436677,-0.336657844,-0.011109015,-0.083058241,0.003209448,-0.125035931
0.405366818,0.385534249,-0.066968521,0.748716715,-0.010549494,0.053584624
0.134926132,-0.569114886,0.048495863,-1.052084557,0.012222371,-0.906964966
-0.862707163,0.697720609,-0.011131323,0.311678886,-0.005998024,0.010642653
-0.510963296,0.04328089,0.065699421,-0.974732096,-0.006890652,-0.755849684
-0.340640911,-0.96462049,-0.058183842,-0.685509633,-0.006707165,-0.919801675
-0.078202982,-0.83833816,-0.007814194,-0.413321401,0.006611122,-0.816931968
-0.790650103,-0.675437139,0.06055222,0.938456261,0.009753441,-0.971529414
0.774963209,0.65770802,-0.060006641,-0.120372961,0.003927704,0.201391724
0.665867711,0.890590821,-0.143697906,0.731762555,-0.008102787,-0.698068665
0.791811588,0.989379275,0.055037358,-0.880523492,-0.001002586,-0.488161313
-0.245427747,-0.480244152,-0.134606283,0.057473987,-0.001338902,-0.372351966
-0.846767824,0.075829646,-0.020939389,0.56555917,-0.003828665,-0.693327487
-0.843353843,0.44588012,-0.130025746,0.796606396,-0.004562261,-0.982570715
0.639569256,-0.576769162,-0.031081631,-0.124127362,0.008302752,0.341698367
-0.94236118,-0.217031115,-0.034915868,0.2394547,0.003429027,-0.632314892
0.596700879,-0.302401606,-0.060708767,0.369722136,0.007642921,-0.615960839
0.624676247,-0.454456592,0.02274973,0.952339005,0.000442738,-0.133772557
-0.160678609,-0.556895695,-0.011540661,0.070714826,0.004279661,-0.990834568
0.45149476,-0.344654603,-0.036853368,-0.856062566,0.000287846,-0.575454748
-0.095299323,0.218861832,-0.128102288,-0.807292916,-0.002416352,-0.949830139
0.345674169,0.485379859,-0.046436033,-0.247371809,0.003943685,0.643955379
0.880301732,-0.068429966,-0.156387969,0.630720946,-0.000453621,0.870266497
-0.981453778,-0.602017755,-0.01712709,-0.621042977,0.010170737,-0.135249327
0.016031164,0.80683363,-0.122982306,0.290744331,-0.01496186,-0.231297006
0.607842112,-0.147960694,0.091925333,-0.481083538,0.001562157,0.312911417
0.693561002,-0.960920963,-0.093176864,0.224046589,-0.00741716,0.073259716
0.069321071,0.599157219,-0.095294335,0.409733425,-0.012913364,0.118240019
-0.940424068,0.824395012,0.040710291,-0.260220021,0.006200822,-0.905586865
-0.93427234,-0.026215352,-0.075570056,0.390179992,0.006725344,-0.841470778
0.505761971,0.421301578,-0.036237828,0.127114149,-0.004202093,-0.271666867
0.569975572,0.127712828,-0.094839397,-0.430570601,0.005114996,0.430530077
0.785075626,-0.381730981,0.004919813,0.043330994,0.014931764,-0.601116691
0.35135283,0.709290191,-0.004643481,0.86902562,0.008499219,0.531074821
-0.318171091,0.9321194,-0.003074138,0.390436431,-0.014197181,-0.601898295
-0.140941922,-0.790756659,-0.159564401,-0.802811476,0.011108323,-0.160142393
-0.417784975,0.486413718,-0.10284839,-0.164563668,-0.012767698,-0.210963099
0.088822426,0.596940378,-0.025618175,-0.513608742,0.008671759,-0.454626183
-0.622999292,-0.044452435,-0.046926054,-0.087130236,-0.006409427,-0.709849464
0.103253898,0.722915574,0.002742333,-0.307275783,0.002641374,-0.15177493
-0.801664547,0.540510095,-0.090800548,-0.231712546,-0.006844457,-0.28338635
-0.678279103,0.391526374,0.045403781,-0.203834399,-0.000280791,-0.23765142
0.64914061,-0.954896562,0.046463905,-0.502031631,0.008440969,-0.745346394
0.176519171,-0.960277413,-0.102104395,-0.480876601,0.004724401,-0.05948174
-0.849309722,-0.872323102,0.094979891,0.886596591,0.000517744,-0.163212435
-0.405101258,-0.353202403,-0.128997707,0.309113651,0.004279484,0.276089174
-0.36742304,0.940099211,0.072060282,0.287537242,0.004539364,-0.542141544
0.840463687,-0.801426038,0.067998747,-0.943774443,0.00317107,0.213704827
0.749625197,0.354846547,-0.080295676,-0.597728746,0.007482471,0.418786202
-0.055688129,-0.456390922,0.044805594,0.363184265,0.012018013,-0.825434155
-0.89077554,-0.429701602,-0.103436323,-0.691439666,0.008296967,-0.735622239
0.062268836,-0.053197896,-0.162688852,0.087759357,-0.003536861,-0.934835541
-0.994684715,0.580322252,-0.115385692,-0.17341965,-0.004162894,-0.95728015
0.717116456,-0.979336343,0.036434966,0.695904412,0.001809065,-0.893168465
-0.071927466,0.289504447,-0.013938434,0.037486549,-0.000511921,0.447990993
0.27194409,-0.879765615,-0.028255917,-0.725826888,-0.001646502,-0.393647572
-0.92914216,0.981618681,0.002284346,-0.48867095,-0.006460371,-0.310057622
-0.852962007,0.956470512,-0.110636928,0.219076564,0.002081933,-0.464919066
0.065214154,0.945680269,0.059859756,-1.001907417,-0.001482148,-0.991882808
-0.645602823,0.766469022,-0.051132442,0.008671712,-0.006987999,-0.40902392
-0.66953099,-0.868570437,-0.116496056,-0.781009612,-0.003540412,-0.321803786
-0.169380895,0.912452995,0.01868322,0.697676546,-0.004137241,-0.956987634
0.724266835,-0.754805023,-0.095936835,0.380633347,-0.003489156,-0.99959774
-0.243140133,-0.125782636,0.067689325,-0.701579936,0.008680739,0.007484318
-0.486097614,-0.41863419,0.042216063,0.434929709,0.005286647,0.242387103
0.261600856,-0.471903107,-0.032818688,-0.330358875,-0.005329398,-0.69372636
0.449602561,-0.760030234,-0.013571675,-0.465339378,-0.011618822,-0.220035664
0.496641707,-0.113315282,-0.033378542,0.034275494,0.001065342,-0.625756386
-0.768842692,0.722978756,-0.066276611,0.130683742,0.005289418,-1
-0.643851277,-0.025527954,0.076798027,-0.788665543,-0.004309693,-1
0.850244798,-0.379218034,-0.133505651,0.584780604,0.000283719,-0.146653206
0.304752428,-0.915661919,-0.044667917,0.173777831,-0.004706396,-0.803263932
-0.758451192,-0.250784924,-0.072352958,0.851269722,0.000278296,-0.741078281
0.591133515,-0.805359811,-0.148427321,0.240589876,0.002387316,-0.934594219
0.791859834,0.18752868,-0.107349774,0.511191017,0.006914618,-0.9665952
-0.381056006,0.259371084,-0.02884974,-0.529338569,0.005782806,-1
-0.329051919,-0.331885651,0.029442224,-0.706980215,-0.012054384,-0.48618454
-0.280189221,0.292355884,0.015824717,0.462944839,-0.004244812,0.858851618
-0.867058063,0.699813567,0.051075661,-0.714928741,0.004117504,0.258927562
-0.086470101,0.596147352,-0.091963555,0.422718651,0.011404633,-0.203331102
-0.28832707,0.374766312,-0.08140321,-0.455489821,-0.001661347,0.186429329
-0.957376008,-0.476787822,0.009327061,0.181738703,-0.007232677,-0.666563575
0.111340888,0.315801047,-0.040778967,0.59633465,0.006691506,0.536120104
0.358032252,-0.779035278,-0.154838315,1.027999302,-0.003661544,-0.095795428
0.075433527,-0.878042161,-0.047943703,0.328207644,0.002985685,-0.841503664
-0.840460987,-0.714826615,0.021184876,0.622283329,-0.000936945,-0.560804069
0.420187367,-0.785333792,-0.048185086,-0.608119508,-0.002694416,-0.790789965
-0.784462951,-0.212223321,-0.066702198,0.027861886,0.001751924,0.4926895
-0.266641543,-0.554703962,0.080966051,0.826943928,-0.000716479,0.468598648
0.77046451,0.802045248,-0.079150591,-0.663216187,-0.008290776,-0.981183477
-0.758860869,0.161477374,-0.014339758,-0.717815455,-0.008280724,-0.163734295
0.446150806,-0.552372863,-0.096200001,0.242540256,0.005073242,0.426658647
0.068290914,0.793809713,0.016361468,-0.586825402,-0.001376678,0.452877649
0.037858628,-0.540259646,-0.009463254,-1.003505879,0.006766513,0.390159101
0.046171653,-0.344553797,-0.073522536,0.363213432,-0.002871349,0.181861846
-0.314674099,-0.352885444,0.037863978,0.726176367,-0.001005759,0.0483953
-0.542413938,-0.615719805,-0.05186743,-0.702940181,-0.001257607,-0.570161899
0.552039776,0.419002291,-0.054643693,0.222650523,0.012092057,-0.896332143
0.475310073,0.908049801,-0.115065734,0.887733202,0.000495498,-0.668385104
-0.374052677,0.246197958,0.022404168,0.709475201,-0.0058948,0.679673871
-0.867443613,-0.08474465,-0.047768471,0.877031869,-0.006866702,-0.91224901
0.838538169,-0.058332473,-0.07785666,-0.045691079,-0.008117625,-0.892685967
-0.069114929,0.361995819,-0.0781303,-0.483451822,-0.006652175,0.581091545
0.980515483,0.91814623,0.067210775,-0.336681725,0.005011367,-0.154663288
-0.958212577,0.084831256,-0.08471276,0.433345592,-0.001476317,-0.291748605
-0.403547846,0.120443018,0.043760964,-0.009105884,0.007498816,-0.013321322
-0.296836422,0.849901952,-0.037785427,-0.477925192,-0.006651037,-0.967941618
-0.238931417,-0.511861861,-0.011156828,-0.741240322,-0.008855178,0.898097286
0.223548607,0.562870702,-0.158760618,0.266613655,-0.00177687,0.189537429
0.22039425,0.794190649,-0.049688084,-0.562684534,0.00062634,-0.712101115
0.371137175,0.01610576,-0.004287234,0.105017243,0.003025529,-0.507268074
-0.949924478,-0.569623313,0.032772995,0.729375924,-0.006633424,0.257624084
0.55784251,0.423901504,0.008108685,0.69512046,-0.010226861,0.138365643
0.646514204,-0.683077359,0.00417622,0.101690725,-0.004257694,-0.377440803
-0.665285592,0.592380072,-0.007170309,0.730087278,0.00626732,-0.412434615
-0.595804481,0.212971643,-0.103628259,0.255910055,0.006941706,-0.800856609
-0.755531175,0.06424018,-0.016523156,0.716462902,0.004267811,0.339138185
0.309771551,-0.127773979,-0.113768402,0.081756332,0.005255054,-0.616111103
-0.539424526,0.286601736,-0.059825472,-0.769978517,0.006298025,0.23279067
-0.774121894,0.672233586,-0.023877071,0.541449648,0.00288609,0.261183873
0.824507081,-0.566788463,-0.095313274,-0.150022859,0.004468609,-0.523906144
-0.044979484,0.329056762,-0.129915638,-0.909705192,0.00823923,0.67707955
0.148962391,0.233313562,0.011255539,0.161901495,0.005208677,-0.266642488
0.623627891,0.03161141,-0.048845271,0.29913508,-0.010005325,0.447169157
-0.575569656,0.599405728,-0.044894306,-0.776882424,-0.00616465,0.458736078
-0.385447456,0.664891743,0.01145706,0.58528876,0.00079793,-0.506944557
0.378594219,0.89834742,0.067487482,0.30266671,0.000866277,-0.04806534
0.829732164,-0.658830917,0.001364034,-0.629076876,-0.000266864,-0.759563674
0.996798655,0.829636943,0.056310988,-0.448841129,-0.011477195,-0.127692511
0.457974106,-0.096217912,-0.110560343,-0.548247206,-0.010217477,-0.867733943
-0.035279016,-0.411760725,0.057447159,0.033184669,-0.006365412,0.382502951
0.465075336,0.125506505,-0.010910004,-0.081345253,-0.003552014,-0.981096793
0.038961364,-0.482665908,-0.125677515,-0.798202059,0.002003618,0.342243931
0.000961332,-0.439434349,-0.030305731,0.291969646,-0.004699565,-0.135889849
-0.050825961,0.97188875,-0.08460023,-0.488347031,0.008035035,-0.647126206
-0.512780127,-0.728567558,-0.142820149,-0.48938939,0.003410783,-0.474305448
0.98853106,-0.938978766,-0.006170361,-0.55301942,-0.002496197,-0.157850837
-0.169477554,0.713822893,-0.076085591,0.637728825,0.004366669,-0.340960926
0.680378016,0.65387849,0.003527259,0.520557059,-0.005695163,-0.549161162
-0.434926707,-0.661485031,-0.027340676,0.318058087,-0.000404911,-0.861168906
-0.345279314,-0.180909472,0.055813469,0.038627255,-0.013386434,0.361172253
0.812667887,-0.63946933,0.005818084,-0.749025349,0.009983463,0.864493884
0.539524651,0.944956674,-0.122322377,0.466917655,-0.010398225,-1
-0.20728805,0.366828251,-0.016449164,-0.445060321,0.006209094,-0.893931827
-0.09034932,0.940805758,0.042436839,0.508025352,-0.001718721,0.301079715
-0.170622658,0.476189781,-0.041797373,0.682165846,0.005174941,-0.449195712
0.28886645,0.957999679,-0.04966851,0.112934315,-0.00317843,0.297886305
0.041096384,0.676894147,-0.049885506,-0.186554899,0.009534997,-0.603220878
0.385154112,-0.500231354,-0.150639231,-0.914895916,-0.001799068,-0.549005104
0.361832743,0.974849277,-0.032769281,0.129404788,-0.00028504,0.186735997
-0.597293003,-0.961786131,0.083620215,0.792340027,-0.006342901,0.250909556
0.726991323,0.541465143,0.068932461,0.477989934,-0.001232702,0.413235756
0.518716386,-0.620471119,0.029713722,-0.239615775,0.002463129,-0.614436824
-0.361762894,-0.332627741,-0.082745359,-0.900280035,-0.002210386,-0.891071911
-0.781774337,-0.105697374,-0.094408824,0.124428004,0.005181129,-0.871601429
0.816484827,0.292469775,-0.020258018,0.532080166,-0.002783524,-0.00846867
-0.611049653,0.584297139,-0.098774579,0.296321846,-0.003709654,-0.747549205
0.60395277,-0.416118239,-0.111822988,-0.420837362,0.010973608,0.438114517
0.297427222,-0.375815948,-0.105482946,0.452693014,-0.001191736,0.336817588
0.280349028,0.382848506,-0.060145287,-0.071021684,-0.004654662,-0.332636444
0.444351105,-0.969673596,0.076262513,-0.065798792,-0.000919071,-0.497596434
-0.180222601,0.16328705,-0.092833791,-0.748878755,-0.000315065,-0.999001664
0.52239458,0.21893613,0.053582459,-0.0093828,-0.008111841,-0.625389663
0.659630951,0.775647706,-0.133666044,-0.318410526,0.003960613,-0.918097507
0.199915891,-0.893951306,0.054879523,-0.274631128,-0.006773008,-0.569181024
-0.096013657,0.864508003,-0.105342151,0.711769587,4.50E-05,0.560271706
0.143096016,-0.784600163,-0.129944267,0.983780544,-0.001222324,0.348291599
0.840657813,-0.894389568,-0.057616403,-0.846641428,0.005106422,0.236100693
0.827239493,0.686483562,-0.103230772,0.687440122,0.003012022,-1
0.435233094,-0.103477046,-0.013159806,0.830933956,-0.0048984,0.130758069
-0.12183241,-0.432416983,0.027246511,0.304649551,0.004941348,0.761142154
-0.291673273,-0.809213635,0.026130597,0.236850364,0.011204457,-0.458412861
0.707433543,0.305379271,0.00082987,-0.087250181,0.000487573,-0.887329485
0.860018869,0.508920686,-0.082104365,0.217355274,-0.010275315,-0.844506187
-0.608884279,-0.902142014,-0.074179775,0.376395004,0.005444002,0.41087512
-0.670678859,0.264202189,-0.022385642,-0.705277267,-0.004705046,-0.302448343
-0.387282141,-0.919308753,-0.161804637,-0.08266894,0.003862624,-0.698748325
0.13288518,-0.073830921,0.015858989,0.577403134,0.007514825,0.776526089
-0.134103893,-0.323723936,-0.022788389,-0.223096408,-0.007963703,-0.895503928
0.456723536,-0.647959917,-0.019266759,0.932586468,0.001606513,0.807975549
0.203270729,-0.758078288,-0.001699911,-0.298683705,-0.003164157,0.303044208
-0.619035032,0.834056807,0.010867287,0.358928407,-0.00104117,-0.591338722
-0.339363536,-0.694904212,0.021822746,0.280472271,-0.004920438,0.006517079
0.441159189,0.240983133,-0.100755168,-0.3674269,0.009221921,-0.986608122
0.075902563,0.93797075,0.040623833,0.04253062,0.009931211,-0.999334443
0.189623344,-0.187754892,0.009521848,0.175273345,-0.003356938,-0.227122223
-0.367856254,0.725573335,0.029083961,-0.006464817,0.010165703,0.526227352
-0.035987004,0.391641202,-0.118414431,-0.505430497,-0.003191176,-0.417191657
-0.507583829,0.579404594,-0.047475003,-0.761524596,-0.015534665,0.152524381
0.658973602,0.852707593,0.077423791,-0.356279905,-0.00202716,0.90743567
0.91402658,-0.117125188,0.005179318,-0.167545766,-0.006827195,0.029020769
-0.852215392,-0.945487553,-0.114009288,0.523746849,0.001711705,-0.00750895
-0.303122598,0.217222678,-0.02743264,-0.697279346,0.007530156,0.832220183
-0.312600643,-0.897941631,-0.01626283,0.171488869,-0.006350635,-0.610323646
-0.365235869,-0.107024361,0.01243723,0.228050761,0.012176878,-0.951917647
-0.011754848,-0.191263711,-0.136821837,-0.007232391,9.20E-06,-0.881583764
0.669233977,-0.532589392,-0.09536989,-0.697071934,-0.00318173,-0.922628609
-0.596573537,-0.802144266,0.00047972,-0.401345174,0.005839115,-0.268354641
-0.714776859,0.942765795,-0.136828574,-0.129987877,0.001744821,-0.984998059
-0.466209973,-0.885993551,-0.001130033,-0.859232271,0.000495322,-0.472088442
0.146725099,0.426203375,-0.067710109,-0.004406786,-0.004069096,-0.311594346
-0.698092719,-0.852811436,0.102504684,-0.889479586,0.000142843,-0.160434566
0.593432957,0.056072778,-0.111736717,0.003601047,0.005778768,-0.884921993
0.351963951,0.01304741,-0.083379776,-0.802317082,-0.003428199,0.282587001
0.074754226,0.628321824,0.071492807,-0.556547608,-0.012589891,-0.412156051
0.041780908,-0.471406865,-0.011730769,0.344475594,0.005507116,-1
0.681440778,0.128064087,-0.081982258,0.415241286,0.011940294,0.450485377
0.276043758,-0.552775638,-0.111847485,0.62154436,0.015133341,-0.287854735
-0.34513832,-0.534650041,0.064928116,-0.503531796,0.002089497,0.350824642
0.609518085,-0.342104228,0.014709558,-0.664061887,-0.009425206,-0.311665802
0.922215097,-0.716065242,0.093989946,0.485007686,-0.010746353,0.425723238
-0.950648429,-0.313152505,0.000661488,0.356345131,0.000462698,0.043181776
0.956445212,0.990967338,-0.09132141,-0.249590007,0.001213068,0.686926065
0.038032721,-0.348441964,0.074083872,0.24718171,0.012093912,0.900621618
0.917310667,0.627455565,0.048101359,0.80162609,0.005588391,-0.381040151
0.752802271,-0.326236878,-0.081260853,0.625756064,0.003463381,0.365660452
0.823778815,0.142730639,-0.089028591,-0.383119032,0.011906663,-0.844560711
-0.005331608,-0.511342103,-0.022916472,-0.75205768,-0.000161999,-0.059775321
-0.533180641,0.285231242,-0.073746662,0.165423555,0.002125683,-0.841013304
0.096415257,0.080261258,-0.036624171,-0.73538533,0.001291968,-0.572996984
0.188253457,0.8678393,-0.1312728,0.743548912,-0.003372395,-0.834661645
-0.640562342,-0.28804371,-0.003532679,-0.29280873,-0.002493007,-0.911010204
-0.303640129,-0.663698071,-0.008674101,-0.432997582,0.003523468,0.120705633
0.386813443,-0.583924295,-0.028474545,0.379432052,0.008226664,-0.369219063
0.105614166,-0.336784601,-0.123691296,0.806825013,0.005437816,0.049214679
-0.647548534,-0.535099808,-0.049904495,0.615005701,0.004984543,-0.996243034
0.792403165,-0.306969023,-0.061292329,-0.310369592,-0.013538371,0.208237085
-0.604786713,-0.129872899,-0.088225679,-0.196355364,-0.008090678,-0.528455098
0.650213149,-0.05069397,0.003242107,-0.319021017,-0.003878948,0.263766114
-0.121950336,-0.867205402,-0.098734176,-0.106707558,0.004531647,0.850687062
0.550536838,0.673173755,-0.131026234,-0.28929319,-0.008630691,-0.81028678
-0.91279017,0.044998536,-0.097589502,0.248087198,-0.006557874,-0.087590445
0.959629918,0.961281711,0.091498228,0.321458231,0.007713478,0.782947647
-0.264859248,-0.439703297,0.033416432,0.539587911,-0.006396174,0.578513505
-0.854642263,0.550248722,-0.132561916,-0.790915668,0.007426273,-0.577509684
-0.966856775,-0.745615305,-0.026491946,0.787602107,0.000816216,-0.170568506
-0.873815507,0.358574804,-0.152836167,-0.087771909,0.0144163,-0.156055089
-0.719634472,-0.031257542,-0.0139484,0.288942774,0.00526409,-0.999445369
-0.573383855,-0.315399396,-0.170424464,-0.206928426,-0.004105165,-0.655638469
-0.309973036,0.109058546,0.07696058,0.51880051,-0.006564176,0.29711482
0.932219017,0.678471886,-0.175512481,0.010791882,0.004531472,-0.264034319
-0.811302358,-0.175491334,-0.06247946,0.753195522,-0.000108252,0.358100158
-0.492809138,-0.363760394,-0.018834167,0.020434843,0.013614275,0.565401949
-0.912766115,-0.895740355,-0.070017859,-0.481008242,0.002145893,-0.911368169
-0.938338049,0.320475731,0.038300596,0.97865165,-0.002248629,0.358511285
-0.281491302,-0.759581024,-0.051448914,-0.881957246,0.006898974,-0.054466806
0.730507574,-0.827824073,0.099818385,0.449946391,-0.00074838,-0.839126899
-0.72475513,0.556538243,-0.07952779,0.696214588,0.001087043,-0.21356211
-0.58296008,0.453289604,-0.058959889,-0.08326876,0.004883654,0.065105196
0.737568171,0.368796314,-0.048706289,-0.53971277,-0.000798052,0.528721088
-0.958262711,0.340862042,-0.178582327,-0.349739703,-0.000292667,0.407004689
-0.814039786,-0.846805166,-0.027610913,0.770523934,0.009898263,-0.537147856
-0.201165679,-0.374994471,0.016929729,-0.934879198,-0.009048583,-0.622896439
-0.922066783,0.503011602,-0.08042051,-0.926725528,-0.005031085,-0.754814956
-0.04140889,0.992945014,-0.024152106,0.752614368,-0.007532493,0.068441108
-0.988155423,-0.355472002,-0.138183184,0.100622907,0.004501083,0.060947578
-0.772519538,-0.762430191,0.025671575,-0.20912112,-0.014630206,-0.029338489
0.608909314,-0.153160998,-0.015000211,-0.517380159,0.005983211,0.492896867
0.0337286,-0.862854858,0.020531626,0.667863641,0.002597917,0.221096874
-0.148290257,0.855315839,0.013928188,0.224676581,0.014418277,-0.610640906
0.604122427,0.479319959,0.012161093,-0.102146621,-0.00852229,-0.329367583
-0.616239293,0.385422992,0.005212357,-0.318720483,-0.004114819,-0.155642626
-0.686985305,0.014419957,0.025834997,-0.844363521,0.00556667,-0.665056954
0.875371749,-0.448266972,-0.031913463,-0.164554495,-0.003805315,-0.977372323
-0.238910783,-0.850578614,0.061194131,-0.326068161,0.00837527,0.445254757
-0.979484377,0.577305404,-0.03519001,-0.665119302,0.003823361,-0.61149433
-0.968629822,0.121794817,-0.171593332,0.426927414,-0.006971194,-0.503135408
0.147306068,0.072186863,-0.138274771,-0.528723916,0.007266175,-0.691024783
-0.091370338,-0.419831592,-0.027409833,0.111588789,0.003515116,0.838203905
-0.852941263,-0.169320496,-0.110990069,-0.433513273,-0.006649203,-0.251030345
-0.769916089,0.474529753,-0.067606854,-0.393076707,-0.003466306,-0.531286957
0.828174396,0.821656641,-0.172926552,0.736163005,0.005646712,-0.944895682
0.767477745,-0.808865204,0.103949972,-0.490484661,-0.000265607,-0.514288402
0.856215221,0.495500802,-0.128756092,-0.006556553,-0.012414344,-0.996586377
-0.436986625,-0.128808586,-0.17867711,-0.744123791,0.006598993,-0.248183721
-0.843119287,-0.355741982,0.003009682,-0.210052946,-0.000588381,-0.774741669
0.744002509,-0.537663414,-0.138247258,-0.809915987,0.007020737,-1
-0.492604211,-0.501990332,-0.035217005,-0.822294087,0.014229978,-0.361999952
0.083925519,0.181639705,-0.120341869,-0.62001198,0.010246506,0.443885803
0.952859232,-0.016177164,-0.02527167,-0.307999746,0.006406845,-0.741247977
0.785815469,-0.461524527,-0.003685327,0.348710075,-0.009112676,-0.993793853
-0.831441604,0.32025418,0.007596438,-0.4293377,-0.00626435,-0.726200019
0.013659535,0.706474131,-0.121795102,0.447255091,0.002624922,-0.057401371
-0.738396616,0.899637435,-0.125254253,0.02910856,0.001182736,-0.631432488
-0.890307267,-0.459815021,-0.065823884,0.268393708,0.004454933,-1
0.289169885,0.824480764,-0.066763616,0.738288096,0.003278133,-0.871830992
-0.152448113,-0.566784785,-0.162223311,-0.822784125,0.003625864,-0.798099016
-0.14599215,0.216583719,-0.033886737,0.677751968,-0.013750454,-0.986239205
-0.654627174,0.299254396,-0.099258515,-0.768489133,0.000975203,-0.904063868
0.860788905,-0.757970027,-0.029111178,-0.664581319,0.00132889,-1
0.073370672,0.602204524,-0.144738539,-0.167070609,0.014164889,-0.337150734
-0.326055962,0.01204087,0.103309185,-1.088858206,-0.012678489,-0.507739442
0.842992651,-0.043139104,-0.130989318,0.52102958,0.004769924,0.173106317
-0.319206079,-0.924997567,-0.00854434,0.677076356,0.004292711,-0.72141509
-0.295402974,-0.502372847,-0.015094311,-0.902223103,0.000106727,-0.32729592
0.065303275,-0.871315889,-0.115289782,0.137689822,0.001586803,0.220701109
-0.403068778,0.057165661,0.066697369,-0.322688359,-0.000429713,0.916615678
-0.204712609,-0.811609514,-0.024282617,0.459988736,0.005126473,-0.989338348
0.13055286,0.509065474,-0.016488694,-0.364946359,0.011610397,0.488648075
0.324456274,0.073621085,-0.04153265,-0.341405641,0.010734573,-0.252582892
0.463577835,0.312218046,-0.069992965,0.151271924,-0.001934106,-0.962809216
-0.116383051,-0.298122961,0.006672388,-0.297812243,0.001498781,-0.891940505
-0.496069944,-0.042042421,-0.082665186,-0.800378396,0.002751825,0.48946882
-0.770995249,0.085075159,0.076473558,-0.47347152,-0.001638315,0.046214753
0.865371474,0.376808351,-0.045164506,-0.554002476,-0.003037981,-0.797846952
-0.875895841,-0.220984246,-0.126745284,0.444369802,-0.009897206,-0.19444318
0.440758746,-0.316815035,-0.156296851,-0.836376723,0.013141024,-1
0.616623351,0.727940064,-0.073793743,-0.152685803,-0.000841437,-0.746740359
0.174438429,-0.412561909,-0.040561711,-0.322401701,0.003111113,0.556298644
0.791309987,-0.484572824,-0.013443465,0.57074994,0.005467963,-0.387976851
0.820964384,0.381033024,-0.011434698,1.087602669,-0.01196752,-0.300750043
-0.294434708,0.330432641,-0.101688732,0.178464423,-0.010170002,0.044653739
-0.345266902,-0.269145553,-0.113849395,-0.758739717,0.003420527,-0.66636391
-0.050101438,0.568204122,-0.064192575,-0.078272245,-0.00554748,-0.638784665
0.804215922,0.34092865,-0.154296015,0.62709648,-0.000629298,-0.720572939
0.130015827,-0.862456054,-0.067650838,0.788750813,0.008871642,0.568244789
-0.764771364,-0.603855214,-0.056550553,0.469076749,-0.009153056,-0.208723513
-0.771191912,-0.177908621,0.033170146,0.118593772,0.003411469,-0.538258575
0.043693206,0.914629849,-0.015499901,-0.056995928,0.00739389,0.029840653
-0.104467727,-0.12969632,-0.042750068,0.363546742,-0.004554227,-0.83079398
0.700991143,0.01077844,-0.025699304,-0.426135748,0.004970861,0.306082469
0.578037123,-0.122517174,0.002519748,-0.550091809,-0.003588419,-0.332186614
0.333613832,-0.526715756,-0.091255391,-0.875305375,-0.001413265,-0.711627785
-0.346530762,0.896107829,0.087647207,0.367107791,-0.00863542,-0.999722684
-0.768750696,0.852729568,0.013277276,0.471131922,0.001476774,-0.447328738
-0.692596162,0.670898276,0.03675205,-0.526461744,0.005040671,0.081174435
-0.994979996,-0.493778131,0.012093089,-0.715835324,0.008524354,0.161928124
0.009915432,-0.062736838,-0.147697052,-0.747927728,0.003555871,-0.019592175
0.093407024,-0.6753554,-0.080216523,0.778060017,-0.001313659,0.22896161
0.508794129,0.323828422,-0.049956141,-0.871975711,0.007043105,-0.624738042
0.95064562,-0.434643138,-0.018764878,-0.154282326,0.004247208,-0.738579931
-0.318508637,0.351343134,-0.031054124,-0.269831378,-0.005518153,-0.322983637
